,address,updateAt,text,entity
1120,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 399.00 on 18-Oct-21 from VISHU SHARMA SO KULDIP KUMAR S. UPI Ref. no. 129113206072 - ICICI Bank.",ICICI BANK LIMITED
1121,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 2610.00 on 18-Oct-21 & PARMINDER SINGH credited.UPI:129139544020.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1122,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 2610.00 on 18-Oct-21 from AMIT. UPI Ref. no. 129161608162 - ICICI Bank.",ICICI BANK LIMITED
1123,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 670.00 is debited on ICICI Bank Credit Card XX4006 on 17-Oct-21. Info: HPCL TAAJ PETRO. Available Limit: INR 80,817.64. Call on 18002662 for dispute or SMS BLOCK 4006 to 9215676766.",ICICI BANK LIMITED
1124,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 350.00 on 17-Oct-21 & Raj Mehra Collection credited.UPI:129057615787.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1125,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 360.00 on 17-Oct-21 & AMIT credited.UPI:129076513148.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1126,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, registration for UPI has started for ICICI Bank. If it was not you, report to your bank. Do not share card details/OTP/CVV with anyone.",ICICI BANK LIMITED
1127,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 400.00 on 16-Oct-21 & TINKU KUMAR credited.UPI:128952808211.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1128,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, ICICI Bank Acct XX224 debited with INR 10,000.00 on 16-Oct-21. Info: NFS*BPCN1815*. The Available Balance is INR 1,060.99. Call 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1129,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 1000.00 on 16-Oct-21 from AMIT. UPI Ref. no. 128988130426 - ICICI Bank.",ICICI BANK LIMITED
1130,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 2000.00 on 16-Oct-21 & AMIT credited.UPI:128936962358.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1131,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 570.00 is debited on ICICI Bank Credit Card XX4006 on 14-Oct-21. Info: IBIBO group PVT. Available Limit: INR 81,496.49. Call on 18002662 for dispute or SMS BLOCK 4006 to 9215676766.",ICICI BANK LIMITED
1132,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",918161 is OTP for txn of INR 570.00 at IBIBO group PVT LTD on ICICI Bank Credit Card XX4006. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,ICICI BANK LIMITED
1133,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1100.00 on 14-Oct-21 & Mann general house credited.UPI:128708053231.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1134,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","ICICI Bank Account XX224 is credited with Rs 1,712.00 on 13-Oct-21 by Account linked to mobile number XXXXX99999. IMPS Ref. no. 128617843378.",ICICI BANK LIMITED
1135,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 750.00 is debited on ICICI Bank Credit Card XX4006 on 13-Oct-21. Info: GILLROADSERVICE. Available Limit: INR 82,066.49. Call on 18002662 for dispute or SMS BLOCK 4006 to 9215676766.",ICICI BANK LIMITED
1136,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 199.00 is debited on ICICI Bank Credit Card XX4006 on 13-Oct-21. Info: Phonepe. Available Limit: INR 82,816.49. Call on 18002662 for dispute or SMS BLOCK 4006 to 9215676766.",ICICI BANK LIMITED
1137,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",010607 is OTP for txn of INR 199.00 at Phonepe on ICICI Bank Credit Card XX4006. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,ICICI BANK LIMITED
1138,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX4006. Call 18002662 for any concerns.",ICICI BANK LIMITED
1139,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX4006. Call 18002662 for any concerns.",ICICI BANK LIMITED
1140,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1150.00 on 12-Oct-21 & CITCO PETROL STATION SECT credited.UPI:128593638477.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1141,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, your transaction through ICICI Bank Credit Card XX4006 has been declined due to incorrect PIN.To reset PIN, use Internet Banking, iMobile or IVR.",ICICI BANK LIMITED
1142,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 400.00 on 11-Oct-21 & DHARAMJIT SINGH SO JAGDEV SING credited.UPI:128484081408.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1143,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 1,998.00 is debited on ICICI Bank Credit Card XX4006 on 11-Oct-21. Info: AMAZON PAY. Available Limit: INR 83,015.49. Call on 18002662 for dispute or SMS BLOCK 4006 to 9215676766.",ICICI BANK LIMITED
1144,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 295.00 on 11-Oct-21 & SHIVANI  SHARMA credited.UPI:128476949268.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1145,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 50.00 on 10-Oct-21 & SHIVRAJ SHARMA SO RAJ VARDHAN  credited.UPI:128364194145.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1146,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 350.00 on 10-Oct-21 & DHARAMJIT SINGH SO JAGDEV SING credited.UPI:128320258426.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1147,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 3700.00 on 09-Oct-21 & DHAMANJEET KAUR KANG credited.UPI:128240053223.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1148,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 100.00 on 08-Oct-21 & Rapido credited.UPI:128119668211.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1149,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 100.00 on 08-Oct-21 & Add Money to Wallet credited.UPI:128156687458.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1150,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 150.00 on 07-Oct-21 & BM HAIR BEAUTY credited.UPI:128014814856.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1151,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Payment of INR 4153.96 has been received on your ICICI Bank Credit Card Account 4xxx4006 on 06-OCT-21.Thank you.",ICICI BANK LIMITED
1152,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1200.00 on 06-Oct-21 & dhamankang333@okicici credited.UPI:127903406167.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1153,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 2000.00 on 06-Oct-21 & athakur0810-2@okhdfcbank credited.UPI:127903507113.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1154,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited with INR 6000.00 on 06-Oct-21. Acct XXX024 credited.UPI:127918817101.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1155,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, your ICICI Bank Credit Card XX6001 has been blocked on  05-Oct-21. If you need a replacement card, please call our Customer Care.",ICICI BANK LIMITED
1156,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, statement for ICICI Bank Credit Card XX6001 has been sent to apputhakur4399@gmail.com. Total amount of Rs 4153.96 or Minimum amount of Rs 210 is due by 12-OCT-21.",ICICI BANK LIMITED
1157,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 10.00 on 01-Oct-21 & Paytm Airtel Recharge credited.UPI:127431728064.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1158,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Account XX224 is credited with Rs 1.00 on 01-Oct-21 by Account linked to mobile number XXXXX00000. IMPS Ref. no. 127408398279.,ICICI BANK LIMITED
1159,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 199.00 is debited on ICICI Bank Credit Card XX6001 on 28-Sep-21. Info: ICICI BILL PAY. Available Limit: INR 80,951.90. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1160,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, from 01-Oct-21, Auto Debit payments for recurring transactions, non-compliant with the new regulatory guidelines, will not be honoured on your ICICI Bank Credit or Debit Card & payments will have to be made directly on the merchant website/app. For merchants routing the recurring transaction through a compliant process, ICICI Bank will send a pre-debit notification and an additional authentication through an OTP will be required for bill amounts greater than Rs 5,000. To Know more about how to view, approve/manage your recurring transactions, click https://cutt.ly/kEla6RE . T&C apply.",ICICI BANK LIMITED
1161,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, refund of INR 849 from AMAZON has been credited to your ICICI Bank Credit Card XX6001 on 26-SEP-21 and will be adjusted in the coming statement. For details, please call our Customer Care.",ICICI BANK LIMITED
1162,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, 129913 is the OTP for your request initiated through ICICI Bank Internet Banking. OTPs are SECRET. DO NOT disclose it. Bank NEVER asks for OTP.",ICICI BANK LIMITED
1163,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, 353631 is the OTP to generate ICICI Bank Internet Banking Password. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.",ICICI BANK LIMITED
1164,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX6001. Call 18002662 for any concerns.",ICICI BANK LIMITED
1165,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, refund of INR 849 from AMAZON has been credited to your ICICI Bank Credit Card XX6001 on 22-SEP-21 and will be adjusted in the coming statement. For details, please call our Customer Care.",ICICI BANK LIMITED
1166,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 300.00 on 22-Sep-21 from 7807558929@upi. UPI Ref. no. 126511169049 - ICICI Bank.",ICICI BANK LIMITED
1167,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 849.00 is debited on ICICI Bank Credit Card XX6001 on 21-Sep-21. Info: Amazon. Available Limit: INR 80,167.93. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1168,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",123337 is OTP for txn of INR 849.00 at AMAZON on ICICI Bank Credit Card XX6001. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,ICICI BANK LIMITED
1169,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 1,178.00 is debited on ICICI Bank Credit Card XX6001 on 21-Sep-21. Info: Amazon. Available Limit: INR 81,016.93. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1170,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",247824 is OTP for txn of INR 1178.00 at AMAZON on ICICI Bank Credit Card XX6001. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,ICICI BANK LIMITED
1171,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 750.00 is debited on ICICI Bank Credit Card XX6001 on 19-Sep-21. Info: GOPAL. Available Limit: INR 82,194.93. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1172,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 20.00 on 18-Sep-21 & Aarti Rani credited.UPI:126139576475.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1173,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 2,200.00 is debited on ICICI Bank Credit Card XX6001 on 17-Sep-21. Info: IOCL CITCO PETR. Available Limit: INR 82,970.89. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1174,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, 485294 is the OTP to complete your ICICI Bank iMobile Pay transaction. It is valid for 15 minutes. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.",ICICI BANK LIMITED
1175,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1.00 on 17-Sep-21 & 9816579391@upi credited.UPI:126017737156.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1176,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 30.00 on 12-Sep-21 & Mr Tasleem credited.UPI:125543042979.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1177,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited with INR 2000.00 on 12-Sep-21. Acct XXX024 credited.UPI:125516923529.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1178,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","As per RBI guidelines, to safeguard your ICICI Bank Credit Card XXX006, Tap & Pay, International & Online transactions are switched off during card issuance.To enable, log in to Internet Banking or download iMobile app.SMS iMobile to 5676766. Visit bit.ly/3byKdTf . T&C apply.Pls ignore, if already enabled.",ICICI BANK LIMITED
1179,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Delivered: Dear Customer, Credit Card -Upgrade for ICICI Bank Account XX4006 is delivered by Blue Dart Courier on 11-SEP-21 & received by MRAMITSANDIL AT 11:20. If not received, please call our Customer Care.",ICICI BANK LIMITED
1180,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 70.00 on 10-Sep-21 & Q47870994@ybl credited.UPI:125321794653.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1181,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dispatched: Dear Customer, Credit Card -Upgrade for ICICI Bank Acct XX4006 is sent by Blue Dart Courier, AWB 38566287130 on 09-SEP-21. Track status at bit.ly/2prKKli.",ICICI BANK LIMITED
1182,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 70.00 on 09-Sep-21 & Divya Medical Store credited.UPI:125248026987.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1183,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Payment of INR .13 has been received on your ICICI Bank Credit Card Account 4xxx6001 on 08-SEP-21.Thank you.",ICICI BANK LIMITED
1184,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1000.00 on 08-Sep-21 & sabdeep571@oksbi credited.UPI:125119445393.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1185,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, transaction of INR 702.79 done on ICICI Bank Account XX224 on 07-Sep-21. Info: IPS*IOCL CITC. The Available Balance is INR 3,744.71. Call on 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1186,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, transaction of INR 545.00 done on ICICI Bank Account XX224 on 07-Sep-21. Info: VPS*GOPAL S  . The Available Balance is INR 13,947.50. Call on 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1187,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Payment of INR 2416 has been received on your ICICI Bank Credit Card Account 4xxx6001 on 07-SEP-21.Thank you.",ICICI BANK LIMITED
1188,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 10000.00 on 07-Sep-21 from sanchitasandil@oksbi. UPI Ref. no. 125018783216 - ICICI Bank.",ICICI BANK LIMITED
1189,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, current credit limit on your ICICI Bank Credit Card is the same as requested credit limit. Please change the limit value and try again.",ICICI BANK LIMITED
1190,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, ICICI Bank Acct XX224 debited with INR 1,000.00 on 01-Sep-21. Info: NFS*DPRH3338*. The Available Balance is INR 2,730.12. Call 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1191,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 136.00 on 01-Sep-21 & JAY SONS MILL STORE credited.UPI:124434502804.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1192,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 595.00 on 01-Sep-21 & shubhi07031994@paytm credited.UPI:124430669878.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1193,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 2.25 on 31-Aug-21 from payouts-8725913@paytm. UPI Ref. no. 124300660010 - ICICI Bank.",ICICI BANK LIMITED
1194,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 700.00 on 30-Aug-21 & vikas.v.verma1988@okaxis credited.UPI:124298773293.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1195,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX6001. Call 18002662 for any concerns.",ICICI BANK LIMITED
1196,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 1,498.00 is debited on ICICI Bank Credit Card XX6001 on 29-Aug-21. Info: ICICI BILL PAY. Available Limit: INR 83,022.00. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1197,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX6001. Call 18002662 for any concerns.",ICICI BANK LIMITED
1198,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 6,490.00 is debited on ICICI Bank Credit Card XX6001 on 28-Aug-21. Info: Amazon 24 EMI. Available Limit: INR 84,520.00. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1199,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, as per your request, we have successfully updated the usage settings on your ICICI Bank Credit Card XX6001. Call 18002662 for any concerns.",ICICI BANK LIMITED
1200,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Your ICICI Bank Credit Card PIN has been successfully generated through iMobile Pay. If you have not generated it, please call our Customer Care immediately.",ICICI BANK LIMITED
1201,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, 946317 is the OTP to complete your ICICI Bank iMobile Pay transaction. It is valid for 15 minutes. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.",ICICI BANK LIMITED
1202,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, INR 8,990.00 is debited on ICICI Bank Credit Card XX6001 on 26-Aug-21. Info: Amazon 18 EMI. Available Limit: INR 91,010.00. Call on 18002662 for dispute or SMS BLOCK 6001 to 9215676766.",ICICI BANK LIMITED
1203,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",801991 is OTP for txn of INR 8990.00 at AMAZON on ICICI Bank Credit Card XX6001. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,ICICI BANK LIMITED
1204,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Out For Delivery: Credit Card -Fresh for ICICI Bank Account XX6001 is out for delivery today through Blue Dart Courier, AWB 38565941982. Track status at bit.ly/2prKKli .",ICICI BANK LIMITED
1205,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, you have requested for ICICI Bank Internet Banking User ID. Never share it with anyone. The User ID is 562882320 and is active. To generate password,visit ICICIBANK.COM",ICICI BANK LIMITED
1206,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dispatched: Dear Customer, Credit Card -Fresh for ICICI Bank Acct XX6001 is sent by Blue Dart Courier, AWB 38565941982 on 24-AUG-21. Track status at bit.ly/2prKKli.",ICICI BANK LIMITED
1207,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Applicant, you need an OTP to confirm mobile no. for ICICI Bank Loan/Card application. Do not share it with anyone. Bank does not call to verify it. The OTP is 291041",ICICI BANK LIMITED
1208,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Applicant, you need an OTP to confirm mobile no. for ICICI Bank Loan/Card application. Do not share it with anyone. Bank does not call to verify it. The OTP is 339892",ICICI BANK LIMITED
1209,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Applicant, you need an OTP to confirm mobile no. for ICICI Bank Loan/Card application. Do not share it with anyone. Bank does not call to verify it. The OTP is 858623",ICICI BANK LIMITED
1210,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 30.00 on 22-Aug-21 & Q33976771@ybl credited.UPI:123404422042.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1211,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, transaction of INR 297.75 done on ICICI Bank Account XX224 on 21-Aug-21. Info: IPS*IOCL CITC. The Available Balance is INR 193.87. Call on 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1212,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, transaction of INR 12,373.00 done on ICICI Bank Account XX224 on 20-Aug-21. Info: VIN*MARUTI IN. The Available Balance is INR 491.62. Call on 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1213,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",618271 is OTP for txn of INR 12373.00 at MARUTI INSURANCE   NATION on ICICI Bank Debit Card XX8578.OTPs are SECRET.DO NOT disclose it to anyone.Bank NEVER asks for OTP.,ICICI BANK LIMITED
1214,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 30.00 on 20-Aug-21 from 9988210203@ybl. UPI Ref. no. 123254977768 - ICICI Bank.",ICICI BANK LIMITED
1215,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited with INR 299.00 on 18-Aug-21. Acct XXX667 credited.UPI:123013214053.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1216,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 996200 in your application form.",ICICI BANK LIMITED
1217,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 624087 in your application form.",ICICI BANK LIMITED
1218,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 422241 in your application form.",ICICI BANK LIMITED
1219,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 323379 in your application form.",ICICI BANK LIMITED
1220,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 448577 in your application form.",ICICI BANK LIMITED
1221,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, to confirm your mobile number for ICICI bank Credit Card Application,Please enter the verification code 617045 in your application form.",ICICI BANK LIMITED
1222,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 2000.00 on 11-Aug-21 from 9888129594@paytm. UPI Ref. no. 122329312540 - ICICI Bank.",ICICI BANK LIMITED
1223,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, ICICI Bank Acct XX224 debited with INR 700.00 on 09-Aug-21. Info: NFS*N8008700*. The Available Balance is INR 1,028.92. Call 18002662 for dispute or SMS BLOCK 224 to 9215676766 .",ICICI BANK LIMITED
1224,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1300.00 on 06-Aug-21 & singharjit09@oksbi credited.UPI:121801637087.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1225,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 1000.00 on 02-Aug-21 & gpay-11174977821@okbizaxis credited.UPI:121443422470.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1226,ICICIB,"Wed, 4 May 2022 13:10:15 UTC",ICICI Bank Acct XXX224 debited for INR 400.00 on 27-Jul-21 & 7807558929@upi credited.UPI:120817058162.Call 18002662 for dispute or SMS BLOCK 224 to 9215676766.,ICICI BANK LIMITED
1227,ICICIB,"Wed, 4 May 2022 13:10:15 UTC","Dear Customer, Account XXX224 is credited with INR 2.00 on 27-Jul-21 from goog-payment@okaxis. UPI Ref. no. 120817537178 - ICICI Bank.",ICICI BANK LIMITED
